1160,D,H,O,1,3,1,2,2,1,1,0
1161,H,S,X,1,2,1,1,2,1,1,0
1162,C,R,O,2,2,1,1,2,1,1,0
1163,D,S,O,2,2,2,2,2,1,1,1
1164,C,R,O,1,2,1,1,2,1,1,0
1165,H,S,X,1,3,1,1,1,1,1,0
1166,H,S,X,1,3,1,1,1,1,1,0
1167,C,S,O,1,3,1,1,2,1,1,1
1168,F,A,I,1,3,1,1,2,1,1,0
1169,E,S,O,1,2,1,2,2,1,1,0
1170,H,S,X,1,2,1,1,2,1,1,0
1171,D,R,O,1,2,1,1,2,1,1,0
1172,C,S,O,2,2,3,2,2,1,1,0
1173,H,S,X,1,1,1,1,2,1,1,0
1174,D,S,O,1,1,1,1,2,1,1,0
1175,C,S,O,1,3,1,1,2,1,1,0
1176,D,A,I,2,3,1,1,2,1,1,1
1177,C,A,O,1,3,1,2,2,1,1,0
1178,H,S,X,1,2,1,2,1,1,1,0
1179,H,S,X,1,2,1,1,2,1,1,0
1180,C,R,O,1,2,1,1,2,1,1,0
1181,H,S,X,1,1,2,2,2,1,1,0
1182,C,S,O,1,3,1,1,2,1,1,0
1183,C,S,O,1,3,1,1,2,1,1,0
1184,D,K,I,2,3,1,2,2,1,1,1
1185,E,A,I,1,3,1,2,2,1,1,1
1186,H,S,X,1,2,1,2,1,1,1,0
1187,C,R,O,1,3,1,1,2,1,1,0
1188,H,S,X,1,3,1,1,2,1,1,0
1189,C,R,O,1,2,1,1,2,1,1,0
1190,H,S,X,1,3,1,2,2,1,1,0
1191,C,S,O,1,2,1,1,2,1,1,0
1192,C,S,O,1,2,1,1,2,1,1,0
1193,D,K,I,2,3,1,2,2,1,1,0
1194,E,A,I,1,2,1,2,2,1,1,0
1195,H,S,X,1,3,1,2,1,1,1,0
1196,C,R,O,1,3,1,1,2,1,1,0
1197,B,X,O,1,3,1,1,2,1,1,0
1198,B,X,O,1,2,1,1,2,1,1,1
1199,H,S,X,1,2,1,1,2,1,1,0
1200,H,R,X,1,1,1,1,2,1,1,0
1201,H,S,X,1,2,1,2,2,1,1,0
1202,H,S,X,1,1,1,1,2,1,1,0
1203,H,S,X,1,2,1,1,2,1,1,0
1204,D,A,I,2,2,1,2,2,1,1,1
1205,D,S,I,2,3,1,2,2,1,1,0
1206,H,S,X,1,2,1,2,1,1,1,0
1207,C,R,O,1,2,1,1,2,1,1,0
1208,D,R,O,1,3,1,1,2,1,1,0
1209,D,S,O,1,3,1,1,2,1,1,1
1210,H,S,X,1,2,1,2,2,1,1,0
1211,H,S,X,1,2,1,1,2,1,1,0
1212,H,S,X,1,1,1,1,2,1,1,0
1213,D,S,O,1,2,1,2,2,1,1,1
1214,D,S,O,1,2,1,2,2,1,1,0
1215,H,S,X,1,2,1,2,1,1,1,0
1216,D,S,O,1,3,1,1,2,1,1,0
1217,E,S,O,2,3,3,1,2,1,1,0
1218,B,X,O,1,3,1,1,2,1,1,0
1219,H,S,X,1,3,1,2,2,1,1,0
1220,H,S,X,1,2,1,1,2,1,1,0
1221,H,S,X,1,2,1,1,2,1,1,0
1222,D,K,I,2,2,1,2,2,1,1,1
1223,C,S,O,1,2,1,2,2,1,1,0
1224,H,S,X,1,3,1,2,1,1,1,0
1225,B,X,O,1,3,1,1,2,1,1,0
1226,D,A,I,1,3,1,1,2,1,1,1
1227,C,S,O,2,2,2,1,2,1,1,0
1228,D,R,O,1,3,1,1,2,1,1,0
1229,H,S,X,1,2,1,2,2,1,1,0
1230,H,S,X,1,2,1,1,2,1,1,0
1231,H,S,X,1,3,1,1,2,1,1,0
1232,D,K,I,2,2,1,2,2,1,1,0
1233,C,S,O,1,2,1,2,2,1,1,0
1234,H,S,X,1,3,1,2,1,1,1,0
1235,B,X,O,1,1,1,1,2,1,1,0
1236,D,A,I,1,3,1,2,2,1,1,0
1237,C,S,O,1,2,1,1,2,1,1,0
1238,D,R,O,1,3,1,1,2,1,1,0
1239,H,S,X,1,2,1,2,2,1,1,0
1240,H,S,X,1,2,1,1,2,1,1,0
1241,E,A,O,1,2,1,2,2,1,1,1
1242,C,S,O,1,1,1,2,2,1,1,0
1243,H,S,X,1,3,1,2,1,1,1,0
1244,H,R,X,1,2,1,1,2,1,1,0
1245,E,A,C,2,2,1,2,2,1,1,0
1246,D,A,I,1,3,1,1,2,1,1,0
1247,D,A,I,1,3,1,1,2,1,1,0
1248,E,S,I,1,3,1,1,2,1,1,0
1249,D,S,I,1,3,1,1,2,1,1,0
1250,H,S,X,1,2,1,1,2,1,1,0
1251,C,A,O,2,2,3,2,2,1,1,0
1252,C,S,O,1,3,1,2,2,1,1,0
1253,H,S,X,1,2,1,2,1,1,1,0
1254,H,R,X,1,3,1,1,2,1,1,0
1255,E,A,I,1,2,1,2,2,1,1,0
1256,D,K,I,1,3,1,2,2,1,1,1
1257,D,A,O,1,3,1,2,2,1,1,0
1258,E,K,I,1,3,1,2,2,2,1,0
1259,D,K,I,1,3,1,2,2,1,1,0
1260,H,R,X,1,3,1,1,2,1,1,0
1261,H,S,X,1,3,1,1,1,1,1,0
1262,C,A,O,1,2,1,2,2,1,1,0
1263,C,S,O,1,2,1,2,2,1,1,0
1264,H,S,X,1,3,1,2,1,1,1,0
1265,D,K,I,2,2,1,2,2,1,1,0
1266,B,X,O,1,2,1,2,2,1,1,0
1267,E,K,I,1,2,1,2,2,1,1,1
1268,D,K,I,1,3,1,2,2,1,1,1
1269,H,R,X,1,3,1,1,2,1,1,1
1270,H,S,X,1,3,1,1,1,1,1,0
1271,H,S,X,1,1,1,2,2,1,1,0
1272,H,S,X,1,3,1,2,1,1,1,0
1273,D,A,I,1,2,1,2,2,1,1,0
1274,F,K,C,1,2,1,2,2,2,1,1
1275,E,K,C,2,3,1,2,2,2,1,0
1276,D,A,I,1,3,1,1,2,1,1,1
1277,C,R,O,1,3,1,1,2,1,1,0
1278,H,R,X,1,2,1,1,2,1,1,0
1279,B,X,O,1,3,1,1,2,1,1,0
1280,H,S,X,1,2,1,2,1,1,1,0
1281,D,A,I,1,2,1,2,2,1,1,1
1282,E,K,C,2,2,3,2,2,2,1,0
1283,F,K,C,1,3,1,2,2,2,1,0
1284,D,K,C,2,3,1,2,2,2,1,1
1285,C,S,I,1,2,1,1,2,1,1,0
1286,H,S,X,1,3,1,1,2,1,1,0
1287,D,A,I,1,3,1,1,2,1,1,0
1288,D,S,O,1,3,1,1,2,1,1,0
1289,H,S,X,1,2,1,1,1,1,1,0
1290,B,X,O,1,3,1,1,2,1,1,0
1291,H,S,X,1,2,1,2,1,1,1,0
1292,D,S,O,1,1,1,2,2,1,1,0
1293,E,K,C,2,3,3,2,2,2,1,1
1294,F,K,I,1,2,1,2,2,2,1,0
1295,E,K,C,2,3,3,2,2,2,1,1
1296,C,R,I,1,2,1,1,2,1,1,0
1297,B,S,O,1,3,1,1,2,1,1,0
1298,D,A,O,1,3,1,2,2,1,1,1
1299,C,R,O,1,3,1,1,2,1,1,0
1300,H,S,X,1,3,1,1,1,1,1,0
1301,C,R,O,1,2,1,1,2,1,1,0
1302,H,S,X,1,2,1,2,1,1,1,0
1303,H,S,X,2,2,1,2,2,1,1,0
1304,E,K,C,2,2,3,2,2,2,1,1
1305,E,K,I,1,3,1,2,2,2,1,1
1306,E,K,C,2,2,3,2,2,2,1,0
1307,B,S,O,1,2,1,1,2,1,1,0
1308,E,A,I,1,3,1,2,2,1,1,0
1309,D,R,I,1,3,1,1,2,1,1,0
1310,H,S,X,1,2,1,1,1,1,1,0
1311,C,R,O,1,3,1,1,2,1,1,0
1312,H,S,X,1,3,1,2,2,1,1,0
1313,E,K,C,2,2,2,2,2,2,1,1
1314,E,A,I,1,2,1,2,2,1,1,1
1315,H,S,X,1,2,1,1,2,1,1,0
1316,E,A,O,2,2,1,2,2,1,1,0
1317,D,R,I,1,3,1,2,2,1,1,0
1318,H,S,X,1,2,1,1,1,1,1,0
1319,H,R,X,1,3,1,1,2,1,1,0
1320,D,S,O,1,3,1,1,2,1,1,0
1321,H,R,X,1,2,1,1,1,1,1,0
1322,E,K,C,2,2,2,2,2,2,1,0
1323,F,S,I,2,2,1,2,2,1,1,1
1324,D,S,I,1,3,1,1,2,1,1,1
1325,H,S,X,1,3,1,1,2,1,1,0
1326,D,S,O,1,3,1,2,2,1,1,0
1327,D,A,I,1,2,1,2,2,1,1,0
1328,H,A,X,1,3,1,1,1,1,1,0
1329,D,S,O,1,2,1,1,2,1,1,0
1330,H,S,X,1,2,1,1,1,1,1,0
1331,C,S,O,1,3,1,1,2,1,1,0
1332,H,S,X,1,2,1,2,1,1,1,0
1333,E,K,C,2,3,1,2,2,2,1,1
1334,F,A,I,2,2,1,2,2,1,1,0
1335,C,S,O,1,2,1,2,2,1,1,0
1336,D,A,I,1,2,1,2,2,1,1,0
1337,H,A,X,1,2,1,1,1,1,1,0
1338,B,X,O,1,3,1,1,2,1,1,0
1339,H,S,X,1,3,1,1,1,1,1,0
1340,D,A,O,1,3,1,1,2,1,1,0
1341,D,H,O,1,3,1,2,2,1,1,0
1342,D,S,O,1,3,1,1,2,1,1,1
1343,E,K,C,2,2,1,2,2,1,1,0
1344,F,A,I,1,2,1,2,2,1,1,0
1345,C,S,O,1,2,1,2,2,1,1,0
1346,D,A,I,1,1,1,2,2,1,1,1
1347,H,A,X,1,2,1,1,1,1,1,0
1348,H,S,X,1,2,1,1,1,1,1,0
1349,D,A,O,1,2,1,1,2,1,1,0
1350,D,H,O,1,3,1,2,2,1,1,0
1351,D,S,O,1,3,1,1,2,1,1,0
1352,H,S,X,1,1,1,2,2,1,1,0
1353,F,S,I,1,3,1,2,2,1,1,0
1354,H,S,X,1,3,1,1,1,1,1,0
1355,B,X,I,1,2,1,1,2,1,1,0
1356,D,H,O,1,2,1,2,2,1,1,0
1357,D,R,O,1,3,1,1,2,1,1,0
1358,D,A,I,2,3,2,1,2,1,1,0
1359,H,S,X,1,2,1,1,1,1,1,0
1360,C,R,O,1,3,1,1,2,1,1,1
1361,C,R,O,1,2,1,1,2,1,1,0
1362,D,H,O,1,2,1,2,2,1,1,0
1363,C,S,O,1,2,1,1,2,1,1,0
1364,E,A,I,1,2,1,2,2,1,1,0
1365,H,S,X,1,2,1,1,1,1,1,1
1366,C,S,O,1,3,1,1,2,1,1,0
1367,H,S,X,1,2,1,1,2,1,1,0
1368,D,S,O,1,3,1,2,2,1,1,0
1369,B,X,O,1,1,1,1,2,1,1,0
1370,E,A,O,1,2,1,2,2,1,1,1
1371,H,S,X,1,3,1,1,1,1,1,1
1372,H,S,X,1,3,1,1,1,1,1,0
1373,H,S,X,1,2,1,1,2,1,1,0
1374,H,S,X,1,2,1,1,2,1,1,1
1375,D,H,O,1,3,1,2,2,1,1,0
1376,E,A,I,2,2,1,2,2,1,1,0
1377,D,S,O,1,3,1,1,2,1,1,0
1378,H,S,X,1,1,1,1,1,1,1,0
1379,H,S,X,1,2,1,1,2,1,1,0
1380,H,S,X,1,2,1,1,2,1,1,1
1381,D,S,O,1,2,1,2,2,1,1,0
1382,H,S,X,1,2,2,2,2,1,1,0
1383,H,S,X,2,2,1,1,2,1,1,0
1384,D,R,O,1,3,1,1,2,1,1,0
1385,H,S,X,1,2,1,1,1,1,1,0
1386,H,S,X,2,2,1,1,2,1,1,0
1387,C,S,O,1,2,1,2,2,1,1,0
1388,H,R,X,1,2,1,1,2,1,1,0
1389,B,X,O,1,1,1,1,2,1,1,0
